supplier_id,product_id,supply_price,min_order_qty,is_primary
11,6988,262.52,3,1
11,6989,290.30,5,1
11,6990,87.16,20,1
11,6991,96.01,3,1
11,6992,22.38,20,1
11,6993,49.26,5,1
11,6994,29.43,10,1
11,6995,39.50,5,1
11,6996,33.75,3,1
11,6997,62.69,3,1
11,6998,48.00,5,1
11,6999,35.14,5,1
11,7000,45.16,5,1
11,7001,73.58,10,1
11,7002,46.80,20,1
11,7003,27.12,3,1
11,7004,27.80,10,1
11,7005,27.51,20,1
11,7006,66.14,10,1
11,7007,46.71,20,1
11,7008,25.96,3,1
11,7009,33.44,20,1
11,7010,22.28,20,1
11,7011,13.28,5,1
11,7012,33.69,10,1
11,7013,48.78,3,1
11,7014,39.55,10,1
11,7015,65.59,5,1
11,7016,51.62,3,1
11,7017,43.78,5,1
11,7018,32.79,20,1
11,7019,35.90,5,1
11,7020,19.46,3,1
11,7021,29.59,10,1
11,7022,43.51,20,1
11,7023,66.77,5,1
11,7024,24.16,20,1
11,7025,22.79,10,1
11,7026,28.78,5,1
11,7027,63.70,20,1
11,7028,32.94,10,1
11,7029,65.95,3,1
11,7030,30.05,20,1
11,7031,31.41,3,1
11,7032,26.03,10,1
11,7033,22.24,20,1
11,7034,28.51,20,1
11,7035,44.71,5,1
11,7036,43.41,20,1
11,7037,36.28,10,1
11,7038,26.75,5,1
11,7039,18.90,5,1
11,7040,35.51,20,1
11,7041,39.78,20,1
11,7042,28.97,5,1
11,7043,33.59,5,1
11,7044,25.34,10,1
11,7045,31.63,3,1
11,7046,25.16,20,1
11,7047,27.16,5,1
11,7048,28.87,10,1
11,7049,35.38,5,1
11,7050,23.00,5,1
11,7051,22.24,20,1
11,7052,35.62,20,1
11,7053,33.32,20,1
11,7054,28.76,20,1
11,7055,25.32,5,1
11,7056,40.51,20,1
11,7057,44.75,10,1
11,7058,31.32,20,1
11,7059,29.67,10,1
11,7060,32.63,10,1
11,7061,28.88,10,1
11,7062,27.45,3,1
11,7063,34.61,10,1
11,7064,33.21,3,1
11,7065,37.29,20,1
11,7066,37.99,5,1
11,7067,41.87,5,1
11,7068,42.44,20,1
11,7069,15.96,5,1
11,7070,37.82,5,1
11,7071,50.69,3,1
11,7072,20.76,20,1
11,7073,12.77,5,1
11,7074,38.00,5,1
11,7075,61.15,3,1
11,7076,34.55,10,1
11,7077,47.04,10,1
11,7078,64.42,10,1
11,7079,33.42,5,1
11,7080,42.75,10,1
11,7081,48.84,10,1
11,7082,74.19,20,1
11,7083,32.26,10,1
11,7084,58.96,3,1
11,7085,41.14,5,1
11,7086,41.93,20,1
11,7087,44.20,3,1
11,7088,43.21,5,1
11,7089,40.37,10,1
11,7090,37.90,10,1
11,7091,44.34,3,1
11,7092,51.51,10,1
11,7093,40.71,10,1
11,7094,46.23,10,1
11,7095,35.87,3,1
11,7096,51.28,20,1
11,7097,39.50,5,1
11,7098,44.99,3,1
11,7099,24.15,5,1
11,7100,26.42,20,1
11,7101,22.53,10,1
11,7102,17.47,5,1
11,7103,54.07,20,1
11,7104,31.92,10,1
11,7105,43.56,20,1
11,7106,39.09,10,1
11,7107,28.43,3,1
11,7108,29.74,20,1
11,7109,31.84,3,1
11,7110,30.59,5,1
11,7111,33.95,10,1
11,7112,41.22,20,1
11,7113,20.75,3,1
11,7114,19.44,10,1
11,7115,36.44,10,1
11,7116,36.32,5,1
11,7117,54.66,10,1
11,7118,26.45,20,1
11,7119,32.11,20,1
11,7120,31.56,3,1
11,7121,32.60,5,1
11,7122,36.78,5,1
11,7123,33.29,5,1
11,7124,32.04,3,1
11,7125,45.38,5,1
11,7126,59.58,20,1
11,7127,46.10,5,1
11,7128,25.81,5,1
11,7129,42.96,5,1
11,7130,44.68,10,1
11,7131,35.72,20,1
11,7132,25.20,10,1
11,7133,20.74,5,1
11,7134,28.20,20,1
11,7135,37.21,10,1
11,7136,29.81,3,1
11,7137,34.06,3,1
11,7138,46.55,10,1
11,7139,36.53,3,1
11,7140,32.51,20,1
11,7141,27.14,5,1
11,7142,47.42,3,1
11,7143,25.66,20,1
11,7144,45.69,20,1
11,7145,73.98,5,1
11,7146,301.44,10,1
11,7147,28.86,3,1
11,7148,54.29,20,1
11,7149,49.34,10,1
11,7150,50.84,3,1
11,7151,24.12,10,1
11,7152,25.73,5,1
11,7153,46.17,3,1
11,7154,41.73,5,1
11,7155,37.12,10,1
11,7156,42.91,20,1
11,7157,38.59,20,1
11,7158,47.23,3,1
11,7159,35.48,10,1
11,7160,50.25,10,1
11,7161,46.04,5,1
11,7162,42.32,10,1
11,7163,36.26,3,1
11,7164,51.11,5,1
11,7165,39.13,5,1
11,7166,39.48,20,1
11,7167,39.42,5,1
11,7168,37.36,3,1
11,7169,57.98,3,1
11,7170,44.08,3,1
11,7171,17.83,10,1
11,7172,26.55,3,1
11,7173,19.18,10,1
11,7174,21.60,20,1
11,7175,36.13,10,1
11,7176,48.25,20,1
11,7177,48.73,10,1
11,7178,45.84,10,1
11,7179,49.19,5,1
11,7180,56.70,20,1
11,7181,24.25,3,1
11,7182,35.25,3,1
11,7183,25.26,3,1
11,7184,29.47,3,1
11,7185,34.54,20,1
11,7186,70.36,5,1
11,7187,38.54,10,1
11,7188,49.04,3,1
11,7189,51.53,5,1
11,7190,54.83,20,1
11,7191,32.99,20,1
11,7192,27.65,20,1
11,7193,38.98,3,1
11,7194,50.97,10,1
11,7195,58.59,5,1
11,7196,54.22,20,1
11,7197,50.85,20,1
11,7198,57.22,3,1
11,7199,35.76,20,1
11,7200,25.72,20,1
11,7201,28.14,10,1
11,7202,27.79,3,1
11,7203,48.80,5,1
11,7204,72.36,20,1
11,7205,21.51,5,1
11,7206,26.87,3,1
11,7207,36.15,20,1
11,7208,111.74,5,1
11,7209,69.69,5,1
11,7210,34.59,20,1
11,7211,30.55,10,1
11,7212,172.73,20,1
11,7213,97.72,20,1
11,7214,103.62,5,1
11,7215,48.70,10,1
11,7216,25.86,20,1
11,7217,57.71,20,1
11,7218,40.28,3,1
11,7219,47.70,5,1
11,7220,49.92,5,1
11,7221,57.73,3,1
11,7222,40.08,20,1
11,7223,25.13,3,1
11,7224,32.00,5,1
11,7225,24.28,3,1
11,7226,18.54,20,1
11,7227,22.11,3,1
11,7228,17.74,3,1
11,7229,13.97,10,1
11,7230,16.96,3,1
11,7231,17.32,3,1
11,7232,40.39,20,1
11,7233,31.64,10,1
11,7234,25.80,3,1
11,7235,26.10,3,1
11,7236,27.96,10,1
11,7237,28.68,3,1
11,7238,35.62,3,1
11,7239,42.11,20,1
11,7240,41.80,5,1
11,7241,22.94,20,1
11,7242,26.92,5,1
11,7243,50.03,3,1
11,7244,17.75,10,1
11,7245,21.26,10,1
11,7246,34.02,3,1
11,7247,22.07,5,1
11,7248,29.95,10,1
11,7249,24.98,3,1
11,7250,47.14,10,1
11,7251,34.04,10,1
11,7252,34.41,5,1
11,7253,25.07,20,1
11,7254,35.33,20,1
11,7255,38.87,10,1
11,7256,21.60,5,1
11,7257,28.92,3,1
11,7258,28.53,10,1
11,7259,41.44,3,1
11,7260,28.80,20,1
11,7261,32.07,10,1
11,7262,28.27,5,1
11,7263,34.00,20,1
11,7264,28.72,20,1
11,7265,34.64,20,1
11,7266,25.10,5,1
11,7267,26.36,5,1
11,7268,35.17,5,1
11,7269,17.08,5,1
11,7270,45.89,20,1
11,7271,34.05,3,1
11,7272,44.70,20,1
11,7273,34.26,10,1
11,7274,25.25,10,1
11,7275,25.71,10,1
11,7276,71.26,5,1
11,7277,62.17,20,1
11,7278,62.47,10,1
11,7279,37.93,20,1
11,7280,41.29,5,1
11,7281,33.33,10,1
11,7282,35.65,20,1
11,7283,69.04,10,1
11,7284,44.58,3,1
11,7285,68.18,3,1
11,7286,29.18,3,1
11,7287,32.70,20,1
11,7288,25.89,3,1
11,7289,23.23,10,1
11,7290,34.21,20,1
11,7291,24.73,10,1
11,7292,29.09,3,1
11,7293,37.53,5,1
11,7294,17.43,3,1
11,7295,28.10,20,1
11,7296,23.22,5,1
11,7297,41.84,10,1
11,7298,51.04,5,1
11,7299,31.09,3,1
11,7300,26.01,10,1
11,7301,36.90,20,1
11,7302,75.05,3,1
11,7303,35.27,20,1
11,7304,110.97,5,1
11,7305,30.22,10,1
11,7306,29.88,5,1
11,7307,26.18,5,1
11,7308,21.83,5,1
11,7309,84.52,20,1
11,7310,36.37,3,1
11,7311,67.15,5,1
11,7312,34.85,20,1
11,7313,138.88,10,1
11,7314,99.36,3,1
11,7315,26.10,10,1
11,7316,83.88,20,1
11,7317,31.30,20,1
11,7318,22.91,10,1
11,7319,27.38,3,1
11,7320,62.53,20,1
11,7321,47.84,3,1
11,7322,46.64,10,1
11,7323,34.28,5,1
11,7324,106.01,5,1
11,7325,82.08,5,1
11,7326,34.10,10,1
11,7327,65.01,5,1
11,7328,65.07,20,1
11,7329,65.14,10,1
11,7330,59.76,5,1
11,7331,50.01,10,1
11,7332,49.60,10,1
11,7333,27.07,3,1
11,7334,28.12,3,1
11,7335,35.38,10,1
11,7336,26.51,10,1
11,7337,23.45,3,1
11,7338,33.73,5,1
11,7339,29.59,20,1
11,7340,37.02,10,1
11,7341,26.33,20,1
11,7342,38.03,3,1
11,7343,25.94,3,1
11,7344,32.31,3,1
11,7345,39.38,5,1
11,7346,23.99,5,1
11,7347,20.27,3,1
11,7348,30.88,10,1
11,7349,21.16,3,1
11,7350,19.78,20,1
11,7351,36.44,3,1
11,7352,30.40,10,1
11,7353,28.70,5,1
11,7354,17.33,10,1
11,7355,25.61,20,1
11,7356,21.26,5,1
11,7357,25.54,3,1
11,7358,28.23,10,1
11,7359,29.02,10,1
11,7360,30.77,5,1
11,7361,34.00,3,1
11,7362,34.56,3,1
11,7363,39.90,20,1
11,7364,35.81,20,1
11,7365,34.31,5,1
11,7366,16.54,3,1
11,7367,30.24,20,1
11,7368,22.14,20,1
11,7369,30.39,20,1
11,7370,20.31,20,1
11,7371,25.87,5,1
11,7372,32.43,20,1
11,7373,33.80,10,1
11,7374,37.39,3,1
11,7375,26.84,10,1
11,7376,24.22,5,1
11,7377,59.73,10,1
11,7378,42.25,5,1
11,7379,39.68,20,1
11,7380,163.98,20,1
11,7381,34.90,10,1
11,7382,67.41,3,1
11,7383,43.41,5,1
11,7384,72.58,5,1
11,7385,47.57,5,1
11,7386,25.05,20,1
11,7387,359.90,20,1
11,7388,73.24,20,1
11,7389,19.79,20,1
11,7390,25.55,10,1
11,7391,28.52,5,1
11,7392,37.21,20,1
11,7393,36.38,3,1
11,7394,17.20,10,1
11,7395,28.09,10,1
11,7396,109.28,20,1
11,7397,21.08,5,1
11,7398,63.46,5,1
11,7399,109.12,10,1
11,7400,26.60,5,1
11,7401,63.56,20,1
11,7402,279.27,10,1
11,7403,316.11,20,1
11,7404,169.00,20,1
11,7405,95.15,10,1
11,7406,28.30,20,1
11,7407,34.35,3,1
11,7408,34.79,5,1
11,7409,60.01,3,1
11,7410,33.16,5,1
11,7411,36.64,10,1
11,7412,27.00,20,1
11,7413,17.58,5,1
11,7414,79.61,10,1
11,7415,27.64,3,1
11,7416,33.17,10,1
11,7417,44.21,10,1
11,7418,33.40,3,1
11,7419,73.76,5,1
11,7420,57.58,20,1
11,7421,77.32,10,1
11,7422,27.68,3,1
11,7423,24.97,5,1
11,7424,20.52,10,1
11,7425,41.53,10,1
11,7426,56.32,5,1
11,7427,30.27,10,1
11,7428,76.92,5,1
11,7429,29.22,20,1
11,7430,48.08,10,1
11,7431,42.20,3,1
11,7432,30.38,3,1
11,7433,208.84,20,1
11,7434,65.97,3,1
11,7435,50.29,10,1
11,7436,31.26,10,1
11,7437,90.55,20,1
11,7438,31.68,20,1
11,7439,41.65,3,1
11,7440,28.89,10,1
11,7441,406.16,3,1
11,7442,657.19,3,1
11,7443,50.05,3,1
11,7444,51.64,20,1
11,7445,33.45,20,1
11,7446,26.44,3,1
11,7447,43.29,5,1
11,7448,43.28,5,1
11,7449,49.43,3,1
11,7450,19.06,5,1
11,7451,364.09,5,1
11,7452,43.88,5,1
11,7453,51.21,5,1
11,7454,26.06,10,1
11,7455,50.44,10,1
11,7456,63.15,20,1
11,7457,66.57,3,1
11,7458,43.22,10,1
11,7459,39.19,10,1
11,7460,36.84,20,1
11,7461,33.07,5,1
11,7462,32.88,20,1
11,7463,43.84,3,1
11,7464,27.29,20,1
11,7465,30.38,5,1
11,7466,28.84,5,1
11,7467,44.49,20,1
11,7468,36.84,20,1
11,7469,48.09,20,1
11,7470,27.79,3,1
11,7471,27.07,20,1
11,7472,37.22,5,1
11,7473,39.86,3,1
11,7474,22.04,3,1
11,7475,30.79,10,1
11,7476,33.52,5,1
11,7477,45.20,3,1
11,7478,56.20,10,1
11,7479,81.55,5,1
11,7480,61.66,20,1
11,7481,46.65,5,1
11,7482,33.92,3,1
11,7483,32.17,10,1
11,7484,18.87,10,1
11,7485,37.82,3,1
11,7486,31.64,20,1
11,7487,27.23,10,1
11,7488,31.52,3,1
11,7489,19.20,3,1
11,7490,23.62,10,1
11,7491,28.14,10,1
11,7492,27.96,5,1
11,7493,27.34,3,1
11,7494,27.37,5,1
11,7495,29.80,20,1
11,7496,51.90,3,1
11,7497,34.52,3,1
11,7498,67.34,20,1
11,7499,40.91,10,1
11,7500,43.95,20,1
11,7501,23.81,5,1
11,7502,27.43,20,1
11,7503,40.21,3,1
11,7504,39.37,3,1
11,7505,73.28,20,1
11,7506,29.50,20,1
11,7507,34.16,10,1
11,7508,59.19,5,1
11,7509,20.51,5,1
11,7510,29.42,3,1
11,7511,29.79,10,1
11,7512,39.22,20,1
11,7513,33.00,20,1
11,7514,24.90,10,1
11,7515,12.35,10,1
11,7516,29.13,10,1
11,7517,32.33,10,1
11,7518,26.99,10,1
11,7519,26.52,5,1
11,7520,38.85,10,1
11,7521,91.11,20,1
11,7522,33.31,10,1
11,7523,28.47,20,1
11,7524,34.34,20,1
11,7525,31.70,3,1
11,7526,64.02,20,1
11,7527,27.57,20,1
11,7528,30.26,3,1
11,7529,34.33,5,1
11,7530,33.03,3,1
11,7531,43.29,5,1
11,7532,40.89,5,1
11,7533,35.03,20,1
11,7534,43.01,10,1
11,7535,64.35,5,1
11,7536,52.12,3,1
11,7537,29.22,10,1
11,7538,36.56,10,1
11,7539,66.62,10,1
11,7540,59.42,10,1
11,7541,23.08,20,1
11,7542,133.29,5,1
11,7543,45.52,5,1
11,7544,61.96,5,1
11,7545,53.60,10,1
11,7546,24.10,10,1
11,7547,56.84,5,1
11,7548,28.40,10,1
11,7549,12.71,20,1
11,7550,21.62,10,1
11,7551,46.49,10,1
11,7552,20.20,20,1
11,7553,34.39,3,1
11,7554,178.26,5,1
11,7555,92.25,3,1
11,7556,61.61,5,1
11,7557,24.28,20,1
11,7558,50.03,3,1
11,7559,25.13,20,1
11,7560,25.61,3,1
11,7561,29.14,20,1
11,7562,71.07,5,1
11,7563,25.92,10,1
11,7564,40.66,10,1
11,7565,65.70,10,1
11,7566,20.70,20,1
11,7567,26.78,20,1
11,7568,40.04,20,1
11,7569,38.95,3,1
11,7570,17.39,10,1
11,7571,33.68,10,1
11,7572,19.29,20,1
11,7573,15.83,20,1
11,7574,30.42,5,1
11,7575,13.55,20,1
11,7576,28.01,20,1
11,7577,15.24,5,1
11,7578,23.23,10,1
11,7579,74.49,5,1
11,7580,20.41,5,1
11,7581,52.42,3,1
11,7582,40.32,20,1
11,7583,39.02,20,1
11,7584,22.46,5,1
11,7585,31.31,20,1
11,7586,47.26,20,1
11,7587,46.02,20,1
11,7588,64.00,10,1
11,7589,20.97,5,1
11,7590,46.49,10,1
11,7591,78.75,20,1
11,7592,21.73,20,1
11,7593,1087.63,10,1
11,7594,37.94,10,1
11,7595,1160.84,20,1
11,7596,222.28,3,1
11,7597,85.38,5,1
11,7598,21.99,3,1
11,7599,18.20,20,1
11,7600,13.49,3,1
11,7601,88.49,3,1
11,7602,26.86,20,1
11,7603,31.32,5,1
11,7604,27.10,10,1
11,7605,61.43,5,1
11,7606,33.17,3,1
11,7607,31.65,10,1
11,7608,40.67,5,1
11,7609,121.27,20,1
11,7610,225.99,20,1
11,7611,25.19,10,1
11,7612,36.05,20,1
11,7613,42.44,3,1
11,7614,32.93,3,1
11,7615,24.29,5,1
11,7616,26.41,10,1
11,7617,41.57,5,1
11,7618,47.95,10,1
11,7619,25.03,20,1
11,7620,63.51,3,1
11,7621,41.76,5,1
11,7622,35.35,20,1
11,7623,38.65,20,1
11,7624,25.35,20,1
11,7625,64.48,3,1
11,7626,19.73,10,1
11,7627,36.49,20,1
11,7628,64.26,3,1
11,7629,37.57,3,1
11,7630,65.23,3,1
11,7631,38.67,20,1
11,7632,36.26,10,1
11,7633,38.17,20,1
11,7634,20.88,5,1
11,7635,24.91,10,1
11,7636,54.79,5,1
11,7637,54.92,10,1
11,7638,45.06,5,1
11,7639,24.09,3,1
11,7640,51.09,5,1
11,7641,41.75,3,1
11,7642,36.04,20,1
11,7643,27.98,5,1
11,7644,58.76,10,1
11,7645,42.87,10,1
11,7646,19.04,3,1
11,7647,42.08,10,1
11,7648,48.52,5,1
11,7649,238.13,20,1
11,7650,179.83,5,1
11,7651,34.75,10,1
11,7652,23.99,20,1
11,7653,26.94,10,1
11,7654,32.75,10,1
11,7655,30.15,3,1
11,7656,35.33,5,1
11,7657,28.39,10,1
11,7658,51.93,5,1
11,7659,20.77,5,1
11,7660,45.64,20,1
11,7661,45.73,20,1
11,7662,22.43,5,1
11,7663,29.16,10,1
11,7664,30.96,3,1
11,7665,72.64,3,1
11,7666,66.32,5,1
11,7667,60.87,5,1
11,7668,50.99,5,1
11,7669,52.89,5,1
11,7670,36.93,10,1
11,7671,3.21,10,1
11,7672,2.92,3,1
11,7673,3.11,3,1
11,7674,3.37,3,1
11,7675,41.37,20,1
11,7676,25.99,20,1
11,7677,39.90,3,1
11,7678,35.51,20,1
11,7679,21.27,10,1
11,7680,30.43,5,1
11,7681,35.24,5,1
11,7682,19.80,20,1
11,7683,20.60,3,1
11,7684,42.12,10,1
11,7685,32.34,3,1
11,7686,28.48,3,1
11,7687,12.10,3,1
11,7688,23.12,5,1
11,7689,25.74,20,1
11,7690,23.75,3,1
11,7691,22.89,5,1
11,7692,12.66,5,1
11,7693,35.98,10,1
11,7694,45.10,5,1
11,7695,41.34,20,1
11,7696,24.10,5,1
11,7697,26.97,10,1
11,7698,29.28,5,1
11,7699,28.53,10,1
11,7700,27.60,3,1
11,7701,18.64,5,1
11,7702,30.05,5,1
11,7703,16.81,20,1
11,7704,33.67,10,1
11,7705,24.90,10,1
11,7706,46.08,5,1
11,7707,35.98,10,1
11,7708,28.60,3,1
11,7709,57.29,3,1
11,7710,32.68,3,1
11,7711,22.62,10,1
11,7712,22.22,10,1
11,7713,25.87,3,1
11,7714,64.10,20,1
11,7715,38.75,20,1
11,7716,29.65,20,1
11,7717,42.79,10,1
11,7718,85.38,20,1
11,7719,32.50,3,1
11,7720,56.47,20,1
11,7721,17.41,10,1
11,7722,24.34,20,1
11,7723,28.77,10,1
11,7724,50.58,5,1
11,7725,39.93,5,1
11,7726,55.43,3,1
11,7727,25.68,10,1
11,7728,51.08,10,1
11,7729,15.06,20,1
11,7730,33.93,5,1
11,7731,37.51,3,1
11,7732,63.99,20,1
11,7733,82.70,20,1
11,7734,40.37,10,1
11,7735,47.95,10,1
11,7736,40.93,20,1
11,7737,163.51,10,1
11,7738,12.83,5,1
11,7739,29.08,3,1
11,7740,21.95,20,1
11,7741,29.90,3,1
11,7742,23.73,20,1
11,7743,27.60,20,1
11,7744,18.82,5,1
11,7745,17.67,3,1
11,7746,21.21,10,1
11,7747,17.09,5,1
11,7748,24.27,20,1
11,7749,24.31,10,1
11,7750,16.87,5,1
11,7751,14.85,5,1
11,7752,17.29,5,1
11,7753,23.95,5,1
11,7754,41.01,10,1
11,7755,21.60,3,1
11,7756,133.20,20,1
11,7757,46.22,20,1
11,7758,24.32,20,1
11,7759,32.04,20,1
11,7760,16.37,20,1
11,7761,27.40,20,1
11,7762,35.29,10,1
11,7763,58.55,5,1
11,7764,36.00,10,1
11,7765,35.96,20,1
11,7766,78.08,20,1
11,7767,76.90,20,1
11,7768,35.56,3,1
11,7769,33.43,3,1
11,7770,56.12,5,1
11,7771,55.35,20,1
11,7772,49.01,20,1
11,7773,24.72,10,1
11,7774,82.87,5,1
11,7775,36.86,5,1
11,7776,18.82,10,1
11,7777,35.46,10,1
11,7778,43.69,10,1
11,7779,18.93,3,1
11,7780,37.29,20,1
11,7781,72.09,20,1
11,7782,27.60,20,1
11,7783,43.48,5,1
11,7784,44.36,10,1
11,7785,52.80,10,1
11,7786,64.41,10,1
11,7787,36.00,10,1
11,7788,64.84,3,1
11,7789,60.87,20,1
11,7790,33.89,5,1
11,7791,57.61,10,1
11,7792,90.75,5,1
11,7793,79.10,10,1
11,7794,44.97,20,1
11,7795,97.27,5,1
11,7796,18.83,20,1
11,7797,34.81,5,1
11,7798,14.14,10,1
11,7799,13.35,10,1
11,7800,73.49,3,1
11,7801,52.61,3,1
11,7802,57.87,5,1
11,7803,44.03,20,1
11,7804,97.39,10,1
11,7805,87.14,10,1
11,7806,126.54,3,1
11,7807,96.03,5,1
11,7808,16.60,10,1
11,7809,26.87,20,1
11,7810,43.55,5,1
11,7811,71.80,20,1
11,7812,30.84,5,1
11,7813,42.74,5,1
11,7814,26.01,5,1
11,7815,83.85,3,1
11,7816,24.91,10,1
11,7817,67.08,5,1
11,7818,45.42,20,1
11,7819,44.39,10,1
11,7820,44.49,10,1
11,7821,65.08,10,1
11,7822,34.68,20,1
11,7823,38.73,3,1
11,7824,36.52,3,1
11,7825,63.55,10,1
11,7826,35.45,3,1
11,7827,101.67,3,1
11,7828,109.42,10,1
11,7829,114.68,3,1
11,7830,102.68,3,1
11,7831,119.36,5,1
11,7832,111.79,5,1
11,7833,111.22,20,1
11,7834,117.90,5,1
11,7835,127.51,5,1
11,7836,103.56,3,1
11,7837,27.60,5,1
11,7838,48.80,20,1
11,7839,55.35,10,1
11,7840,30.29,10,1
11,7841,28.35,3,1
11,7842,34.94,10,1
11,7843,53.29,10,1
11,7844,72.21,20,1
11,7845,80.67,5,1
11,7846,23.93,10,1
11,7847,39.68,10,1
11,7848,67.60,5,1
11,7849,26.75,20,1
11,7850,64.20,3,1
11,7851,52.57,10,1
11,7852,96.12,10,1
11,7853,146.92,20,1
11,7854,58.31,10,1
11,7855,56.52,3,1
11,7856,36.01,5,1
11,7857,39.34,5,1
11,7858,105.52,3,1
11,7859,120.74,10,1
11,7860,103.31,20,1
11,7861,68.58,3,1
11,7862,49.46,20,1
11,7863,163.95,10,1
11,7864,86.07,20,1
11,7865,33.75,5,1
11,7866,56.92,3,1
11,7867,50.29,10,1
11,7868,35.54,10,1
11,7869,117.88,3,1
11,7870,27.35,3,1
11,7871,22.59,20,1
11,7872,17.42,5,1
11,7873,26.10,20,1
11,7874,26.33,10,1
11,7875,28.01,20,1
11,7876,26.83,10,1
11,7877,28.47,5,1
11,7878,25.44,3,1
11,7879,23.41,3,1
11,7880,24.15,3,1
11,7881,28.28,20,1
11,7882,23.42,3,1
11,7883,26.20,20,1
11,7884,22.36,5,1
11,7885,22.87,10,1
11,7886,27.09,20,1
11,7887,25.23,20,1
11,7888,29.78,5,1
11,7889,40.47,3,1
11,7890,36.16,20,1
11,7891,130.22,10,1
11,7892,47.86,20,1
11,7893,43.13,10,1
11,7894,45.05,3,1
11,7895,24.48,5,1
11,7896,33.95,3,1
11,7897,44.89,3,1
11,7898,21.58,20,1
11,7899,36.65,3,1
11,7900,25.12,3,1
11,7901,27.05,5,1
11,7902,25.79,20,1
11,7903,25.14,3,1
11,7904,22.82,5,1
11,7905,52.13,10,1
11,7906,26.40,5,1
11,7907,50.34,20,1
11,7908,54.39,3,1
11,7909,15.36,10,1
11,7910,56.22,10,1
11,7911,27.47,20,1
11,7912,47.63,10,1
11,7913,28.67,3,1
11,7914,46.87,5,1
11,7915,59.27,5,1
11,7916,26.07,5,1
11,7917,31.18,20,1
11,7918,36.70,3,1
11,7919,44.82,3,1
11,7920,175.05,10,1
11,7921,39.70,20,1
11,7922,52.47,10,1
11,7923,29.69,20,1
11,7924,52.41,20,1
11,7925,40.03,3,1
11,7926,58.63,10,1
11,7927,27.26,10,1
11,7928,33.04,10,1
11,7929,43.70,20,1
11,7930,33.83,3,1
11,7931,30.70,5,1
11,7932,146.58,3,1
11,7933,23.52,5,1
11,7934,73.06,10,1
11,7935,72.08,20,1
11,7936,37.57,3,1
11,7937,35.47,5,1
11,7938,51.97,20,1
11,7939,34.64,10,1
11,7940,607.38,3,1
11,7941,57.37,5,1
11,7942,55.50,3,1
11,7943,57.72,10,1
11,7944,93.73,20,1
11,7945,40.47,20,1
11,7946,24.03,20,1
11,7947,28.06,10,1
11,7948,34.20,10,1
11,7949,34.40,5,1
11,7950,30.48,10,1
11,7951,38.18,3,1
11,7952,22.63,3,1
11,7953,29.16,10,1
11,7954,35.60,10,1
11,7955,27.02,5,1
11,7956,25.33,5,1
11,7957,26.09,3,1
11,7958,28.59,5,1
11,7959,30.66,20,1
11,7960,31.94,5,1
11,7961,32.89,3,1
11,7962,31.95,10,1
11,7963,15.04,5,1
11,7964,29.63,20,1
11,7965,38.19,20,1
11,7966,33.68,10,1
11,7967,43.49,3,1
11,7968,27.50,20,1
11,7969,13.84,10,1
11,7970,27.04,3,1
11,7971,36.41,5,1
11,7972,20.55,5,1
11,7973,18.15,5,1
11,7974,28.99,20,1
11,7975,17.30,20,1
11,7976,32.91,20,1
11,7977,34.96,5,1
11,7978,31.29,5,1
11,7979,75.96,5,1
11,7980,54.91,10,1
11,7981,49.78,5,1
11,7982,28.88,5,1
11,7983,23.85,10,1
11,7984,32.40,10,1
11,7985,35.45,3,1
11,7986,35.92,20,1
11,7987,41.53,20,1
11,7988,33.61,20,1
11,7989,24.75,20,1
11,7990,30.86,20,1
11,7991,33.75,10,1
11,7992,32.47,5,1
11,7993,31.55,10,1
11,7994,39.09,10,1
11,7995,20.72,5,1
11,7996,44.60,10,1
11,7997,40.86,3,1
11,7998,42.31,3,1
11,7999,60.61,5,1
11,8000,28.73,20,1
11,8001,35.91,5,1
11,8002,33.10,5,1
11,8003,28.36,3,1
11,8004,23.63,10,1
11,8005,35.89,10,1
11,8006,53.50,3,1
11,8007,48.87,10,1
11,8008,44.92,3,1
11,8009,52.40,3,1
11,8010,58.61,10,1
11,8011,45.80,10,1
11,8012,41.48,10,1
11,8013,50.99,20,1
11,8014,66.40,20,1
11,8015,46.13,10,1
11,8016,1170.97,5,1
11,8017,87.05,5,1
11,8018,23.60,20,1
11,8019,34.48,20,1
11,8020,40.15,10,1
11,8021,74.14,10,1
11,8022,36.52,10,1
11,8023,42.58,10,1
11,8024,35.19,3,1
11,8025,33.12,10,1
11,8026,29.66,20,1
11,8027,90.25,5,1
11,8028,165.51,5,1
11,8029,33.59,20,1
11,8030,58.17,20,1
11,8031,32.84,3,1
11,8032,14.20,3,1
11,8033,29.55,20,1
11,8034,15.73,3,1
11,8035,44.36,10,1
11,8036,56.43,20,1
11,8037,22.25,3,1
11,8038,36.42,10,1
11,8039,87.36,3,1
11,8040,43.26,5,1
11,8041,25.62,20,1
11,8042,33.74,5,1
11,8043,16.32,10,1
11,8044,48.50,20,1
11,8045,32.91,10,1
11,8046,41.87,5,1
11,8047,70.50,20,1
11,8048,83.98,5,1
11,8049,18.51,20,1
11,8050,29.29,10,1
11,8051,30.97,10,1
11,8052,31.88,10,1
11,8053,44.23,20,1
11,8054,48.51,3,1
11,8055,60.39,10,1
11,8056,95.81,3,1
11,8057,63.65,10,1
11,8058,35.01,10,1
11,8059,33.24,20,1
11,8060,37.68,10,1
11,8061,55.04,20,1
