source_site,source_category_id,parent_source_category_id,category_name,level,source_category_path,source_url,top_category_name,is_book,is_leaf
新华书店网,1018,991,洗护清洁,2,家居/生活用品>洗护清洁,https://search.xhsd.com/search?frontCategoryId=1018,家居/生活用品,0,0
新华书店网,1019,1018,抽纸,3,家居/生活用品>洗护清洁>抽纸,https://search.xhsd.com/search?frontCategoryId=1019,家居/生活用品,0,1
新华书店网,1020,1018,卷纸,3,家居/生活用品>洗护清洁>卷纸,https://search.xhsd.com/search?frontCategoryId=1020,家居/生活用品,0,1
新华书店网,1021,1018,湿巾,3,家居/生活用品>洗护清洁>湿巾,https://search.xhsd.com/search?frontCategoryId=1021,家居/生活用品,0,1
新华书店网,1022,1018,衣物清洁,3,家居/生活用品>洗护清洁>衣物清洁,https://search.xhsd.com/search?frontCategoryId=1022,家居/生活用品,0,1
新华书店网,1023,1018,洗脸巾,3,家居/生活用品>洗护清洁>洗脸巾,https://search.xhsd.com/search?frontCategoryId=1023,家居/生活用品,0,1
新华书店网,1024,1018,洗手液,3,家居/生活用品>洗护清洁>洗手液,https://search.xhsd.com/search?frontCategoryId=1024,家居/生活用品,0,1
新华书店网,1350,1018,足浴饼,3,家居/生活用品>洗护清洁>足浴饼,https://search.xhsd.com/search?frontCategoryId=1350,家居/生活用品,0,1
新华书店网,1362,1018,梳子,3,家居/生活用品>洗护清洁>梳子,https://search.xhsd.com/search?frontCategoryId=1362,家居/生活用品,0,1
新华书店网,1410,1018,皂,3,家居/生活用品>洗护清洁>皂,https://search.xhsd.com/search?frontCategoryId=1410,家居/生活用品,0,1
新华书店网,1419,1018,日常护理,3,家居/生活用品>洗护清洁>日常护理,https://search.xhsd.com/search?frontCategoryId=1419,家居/生活用品,0,1
新华书店网,1025,991,家纺布艺,2,家居/生活用品>家纺布艺,https://search.xhsd.com/search?frontCategoryId=1025,家居/生活用品,0,0
新华书店网,1026,1025,床上用品,3,家居/生活用品>家纺布艺>床上用品,https://search.xhsd.com/search?frontCategoryId=1026,家居/生活用品,0,1
新华书店网,1027,1025,地毯/地垫,3,家居/生活用品>家纺布艺>地毯/地垫,https://search.xhsd.com/search?frontCategoryId=1027,家居/生活用品,0,1
新华书店网,1028,1025,靠枕/抱枕,3,家居/生活用品>家纺布艺>靠枕/抱枕,https://search.xhsd.com/search?frontCategoryId=1028,家居/生活用品,0,1
新华书店网,1029,1025,毛巾/浴巾/浴袍,3,家居/生活用品>家纺布艺>毛巾/浴巾/浴袍,https://search.xhsd.com/search?frontCategoryId=1029,家居/生活用品,0,1
新华书店网,1030,991,厨房/餐饮用具,2,家居/生活用品>厨房/餐饮用具,https://search.xhsd.com/search?frontCategoryId=1030,家居/生活用品,0,0
新华书店网,1031,1030,水具,3,家居/生活用品>厨房/餐饮用具>水具,https://search.xhsd.com/search?frontCategoryId=1031,家居/生活用品,0,1
新华书店网,1032,1030,茶具,3,家居/生活用品>厨房/餐饮用具>茶具,https://search.xhsd.com/search?frontCategoryId=1032,家居/生活用品,0,1
新华书店网,1033,1030,酒具,3,家居/生活用品>厨房/餐饮用具>酒具,https://search.xhsd.com/search?frontCategoryId=1033,家居/生活用品,0,1
新华书店网,1034,1030,餐具,3,家居/生活用品>厨房/餐饮用具>餐具,https://search.xhsd.com/search?frontCategoryId=1034,家居/生活用品,0,1
新华书店网,1035,1030,烹饪用具,3,家居/生活用品>厨房/餐饮用具>烹饪用具,https://search.xhsd.com/search?frontCategoryId=1035,家居/生活用品,0,1
新华书店网,1036,1030,保鲜器具,3,家居/生活用品>厨房/餐饮用具>保鲜器具,https://search.xhsd.com/search?frontCategoryId=1036,家居/生活用品,0,1
新华书店网,1037,1030,一次性餐桌用品,3,家居/生活用品>厨房/餐饮用具>一次性餐桌用品,https://search.xhsd.com/search?frontCategoryId=1037,家居/生活用品,0,1
新华书店网,1412,1030,小工具,3,家居/生活用品>厨房/餐饮用具>小工具,https://search.xhsd.com/search?frontCategoryId=1412,家居/生活用品,0,1
新华书店网,1038,991,节庆用品/礼品,2,家居/生活用品>节庆用品/礼品,https://search.xhsd.com/search?frontCategoryId=1038,家居/生活用品,0,0
新华书店网,1039,1038,红包/利是封,3,家居/生活用品>节庆用品/礼品>红包/利是封,https://search.xhsd.com/search?frontCategoryId=1039,家居/生活用品,0,1
新华书店网,1040,1038,节庆用品,3,家居/生活用品>节庆用品/礼品>节庆用品,https://search.xhsd.com/search?frontCategoryId=1040,家居/生活用品,0,1
新华书店网,1343,1038,储蓄罐,3,家居/生活用品>节庆用品/礼品>储蓄罐,https://search.xhsd.com/search?frontCategoryId=1343,家居/生活用品,0,1
新华书店网,1352,1038,创意礼盒,3,家居/生活用品>节庆用品/礼品>创意礼盒,https://search.xhsd.com/search?frontCategoryId=1352,家居/生活用品,0,1
新华书店网,1406,991,保健用品,2,家居/生活用品>保健用品,https://search.xhsd.com/search?frontCategoryId=1406,家居/生活用品,0,0
新华书店网,1407,1406,中医保健,3,家居/生活用品>保健用品>中医保健,https://search.xhsd.com/search?frontCategoryId=1407,家居/生活用品,0,1
新华书店网,1448,991,浴室用品,2,家居/生活用品>浴室用品,https://search.xhsd.com/search?frontCategoryId=1448,家居/生活用品,0,1
新华书店网,1042,,学习用品,1,学习用品,https://search.xhsd.com/search?frontCategoryId=1042,学习用品,0,0
新华书店网,1043,1042,阅读器,2,学习用品>阅读器,https://search.xhsd.com/search?frontCategoryId=1043,学习用品,0,0
新华书店网,1044,1043,阅览器/电纸书,3,学习用品>阅读器>阅览器/电纸书,https://search.xhsd.com/search?frontCategoryId=1044,学习用品,0,1
新华书店网,1045,1043,阅读器保护套,3,学习用品>阅读器>阅读器保护套,https://search.xhsd.com/search?frontCategoryId=1045,学习用品,0,1
新华书店网,1046,1042,学习机,2,学习用品>学习机,https://search.xhsd.com/search?frontCategoryId=1046,学习用品,0,0
新华书店网,1047,1046,学习机,3,学习用品>学习机>学习机,https://search.xhsd.com/search?frontCategoryId=1047,学习用品,0,1
新华书店网,1048,1042,电子词典,2,学习用品>电子词典,https://search.xhsd.com/search?frontCategoryId=1048,学习用品,0,0
新华书店网,1394,1048,词典笔,3,学习用品>电子词典>词典笔,https://search.xhsd.com/search?frontCategoryId=1394,学习用品,0,1
新华书店网,1049,1042,纸张本册,2,学习用品>纸张本册,https://search.xhsd.com/search?frontCategoryId=1049,学习用品,0,0
新华书店网,1050,1049,笔记本/记事本,3,学习用品>纸张本册>笔记本/记事本,https://search.xhsd.com/search?frontCategoryId=1050,学习用品,0,1
新华书店网,1051,1049,便签本/N次贴,3,学习用品>纸张本册>便签本/N次贴,https://search.xhsd.com/search?frontCategoryId=1051,学习用品,0,1
新华书店网,1052,1049,拍纸本/日程本,3,学习用品>纸张本册>拍纸本/日程本,https://search.xhsd.com/search?frontCategoryId=1052,学习用品,0,1
新华书店网,1053,1049,信封,3,学习用品>纸张本册>信封,https://search.xhsd.com/search?frontCategoryId=1053,学习用品,0,1
新华书店网,1054,1049,奖状/证书,3,学习用品>纸张本册>奖状/证书,https://search.xhsd.com/search?frontCategoryId=1054,学习用品,0,1
新华书店网,1055,1049,复写纸,3,学习用品>纸张本册>复写纸,https://search.xhsd.com/search?frontCategoryId=1055,学习用品,0,1
新华书店网,1056,1049,分页/索引/标签,3,学习用品>纸张本册>分页/索引/标签,https://search.xhsd.com/search?frontCategoryId=1056,学习用品,0,1
新华书店网,1057,1049,明信片/卡片,3,学习用品>纸张本册>明信片/卡片,https://search.xhsd.com/search?frontCategoryId=1057,学习用品,0,1
新华书店网,1058,1049,单词卡,3,学习用品>纸张本册>单词卡,https://search.xhsd.com/search?frontCategoryId=1058,学习用品,0,1
新华书店网,1059,1049,作业本,3,学习用品>纸张本册>作业本,https://search.xhsd.com/search?frontCategoryId=1059,学习用品,0,1
新华书店网,1353,1049,手账本,3,学习用品>纸张本册>手账本,https://search.xhsd.com/search?frontCategoryId=1353,学习用品,0,1
新华书店网,1060,1042,书写工具,2,学习用品>书写工具,https://search.xhsd.com/search?frontCategoryId=1060,学习用品,0,0
新华书店网,1061,1060,中性笔,3,学习用品>书写工具>中性笔,https://search.xhsd.com/search?frontCategoryId=1061,学习用品,0,1
新华书店网,1062,1060,钢笔,3,学习用品>书写工具>钢笔,https://search.xhsd.com/search?frontCategoryId=1062,学习用品,0,1
新华书店网,1063,1060,铅笔/自动铅笔,3,学习用品>书写工具>铅笔/自动铅笔,https://search.xhsd.com/search?frontCategoryId=1063,学习用品,0,1
新华书店网,1064,1060,圆珠笔,3,学习用品>书写工具>圆珠笔,https://search.xhsd.com/search?frontCategoryId=1064,学习用品,0,1
新华书店网,1065,1060,荧光笔,3,学习用品>书写工具>荧光笔,https://search.xhsd.com/search?frontCategoryId=1065,学习用品,0,1
新华书店网,1066,1060,记号笔,3,学习用品>书写工具>记号笔,https://search.xhsd.com/search?frontCategoryId=1066,学习用品,0,1
新华书店网,1067,1060,笔用墨水,3,学习用品>书写工具>笔用墨水,https://search.xhsd.com/search?frontCategoryId=1067,学习用品,0,1
新华书店网,1068,1060,铅笔芯,3,学习用品>书写工具>铅笔芯,https://search.xhsd.com/search?frontCategoryId=1068,学习用品,0,1
新华书店网,1069,1042,书画工具,2,学习用品>书画工具,https://search.xhsd.com/search?frontCategoryId=1069,学习用品,0,0
新华书店网,1070,1069,彩色铅笔,3,学习用品>书画工具>彩色铅笔,https://search.xhsd.com/search?frontCategoryId=1070,学习用品,0,1
新华书店网,1071,1069,勾线笔,3,学习用品>书画工具>勾线笔,https://search.xhsd.com/search?frontCategoryId=1071,学习用品,0,1
新华书店网,1072,1069,画材套装,3,学习用品>书画工具>画材套装,https://search.xhsd.com/search?frontCategoryId=1072,学习用品,0,1
新华书店网,1073,1069,画墨,3,学习用品>书画工具>画墨,https://search.xhsd.com/search?frontCategoryId=1073,学习用品,0,1
新华书店网,1074,1069,画纸,3,学习用品>书画工具>画纸,https://search.xhsd.com/search?frontCategoryId=1074,学习用品,0,1
新华书店网,1075,1069,蜡笔,3,学习用品>书画工具>蜡笔,https://search.xhsd.com/search?frontCategoryId=1075,学习用品,0,1
新华书店网,1076,1069,临摹桌,3,学习用品>书画工具>临摹桌,https://search.xhsd.com/search?frontCategoryId=1076,学习用品,0,1
新华书店网,1077,1069,毛笔,3,学习用品>书画工具>毛笔,https://search.xhsd.com/search?frontCategoryId=1077,学习用品,0,1
新华书店网,1078,1069,水彩笔,3,学习用品>书画工具>水彩笔,https://search.xhsd.com/search?frontCategoryId=1078,学习用品,0,1
新华书店网,1079,1069,颜料,3,学习用品>书画工具>颜料,https://search.xhsd.com/search?frontCategoryId=1079,学习用品,0,1
新华书店网,1080,1069,砚台,3,学习用品>书画工具>砚台,https://search.xhsd.com/search?frontCategoryId=1080,学习用品,0,1
新华书店网,1081,1069,印章,3,学习用品>书画工具>印章,https://search.xhsd.com/search?frontCategoryId=1081,学习用品,0,1
新华书店网,1082,1069,镇尺,3,学习用品>书画工具>镇尺,https://search.xhsd.com/search?frontCategoryId=1082,学习用品,0,1
新华书店网,1083,1069,镇纸,3,学习用品>书画工具>镇纸,https://search.xhsd.com/search?frontCategoryId=1083,学习用品,0,1
新华书店网,1369,1069,笔山/笔架,3,学习用品>书画工具>笔山/笔架,https://search.xhsd.com/search?frontCategoryId=1369,学习用品,0,1
新华书店网,1084,1042,日常学习用品,2,学习用品>日常学习用品,https://search.xhsd.com/search?frontCategoryId=1084,学习用品,0,0
新华书店网,1085,1084,胶粘用品,3,学习用品>日常学习用品>胶粘用品,https://search.xhsd.com/search?frontCategoryId=1085,学习用品,0,1
新华书店网,1086,1084,修正液/修正带,3,学习用品>日常学习用品>修正液/修正带,https://search.xhsd.com/search?frontCategoryId=1086,学习用品,0,1
新华书店网,1087,1084,握笔器,3,学习用品>日常学习用品>握笔器,https://search.xhsd.com/search?frontCategoryId=1087,学习用品,0,1
新华书店网,1088,1084,桌面书架,3,学习用品>日常学习用品>桌面书架,https://search.xhsd.com/search?frontCategoryId=1088,学习用品,0,1
新华书店网,1089,1084,书签,3,学习用品>日常学习用品>书签,https://search.xhsd.com/search?frontCategoryId=1089,学习用品,0,1
新华书店网,1090,1084,各类尺/三角板,3,学习用品>日常学习用品>各类尺/三角板,https://search.xhsd.com/search?frontCategoryId=1090,学习用品,0,1
新华书店网,1091,1084,胶水/胶棒,3,学习用品>日常学习用品>胶水/胶棒,https://search.xhsd.com/search?frontCategoryId=1091,学习用品,0,1
新华书店网,1092,1084,纸胶带,3,学习用品>日常学习用品>纸胶带,https://search.xhsd.com/search?frontCategoryId=1092,学习用品,0,1
新华书店网,1093,1084,卷笔刀/削笔器,3,学习用品>日常学习用品>卷笔刀/削笔器,https://search.xhsd.com/search?frontCategoryId=1093,学习用品,0,1
新华书店网,1094,1084,橡皮,3,学习用品>日常学习用品>橡皮,https://search.xhsd.com/search?frontCategoryId=1094,学习用品,0,1
新华书店网,1095,1084,学生书包,3,学习用品>日常学习用品>学生书包,https://search.xhsd.com/search?frontCategoryId=1095,学习用品,0,1
新华书店网,1096,1084,书立,3,学习用品>日常学习用品>书立,https://search.xhsd.com/search?frontCategoryId=1096,学习用品,0,1
新华书店网,1097,1084,文具收纳,3,学习用品>日常学习用品>文具收纳,https://search.xhsd.com/search?frontCategoryId=1097,学习用品,0,1
新华书店网,1098,1084,其他学习用品,3,学习用品>日常学习用品>其他学习用品,https://search.xhsd.com/search?frontCategoryId=1098,学习用品,0,1
新华书店网,1099,1084,手写板,3,学习用品>日常学习用品>手写板,https://search.xhsd.com/search?frontCategoryId=1099,学习用品,0,1
新华书店网,1346,1084,笔袋,3,学习用品>日常学习用品>笔袋,https://search.xhsd.com/search?frontCategoryId=1346,学习用品,0,1
新华书店网,1347,1084,文具套装,3,学习用品>日常学习用品>文具套装,https://search.xhsd.com/search?frontCategoryId=1347,学习用品,0,1
新华书店网,1100,1042,乐器,2,学习用品>乐器,https://search.xhsd.com/search?frontCategoryId=1100,学习用品,0,0
新华书店网,1101,1100,口琴,3,学习用品>乐器>口琴,https://search.xhsd.com/search?frontCategoryId=1101,学习用品,0,1
新华书店网,1102,1100,架子鼓,3,学习用品>乐器>架子鼓,https://search.xhsd.com/search?frontCategoryId=1102,学习用品,0,1
新华书店网,1103,1100,钢琴,3,学习用品>乐器>钢琴,https://search.xhsd.com/search?frontCategoryId=1103,学习用品,0,1
新华书店网,1156,,3C数码,1,3C数码,https://search.xhsd.com/search?frontCategoryId=1156,3C数码,0,0
新华书店网,1157,1156,相机/摄影机,2,3C数码>相机/摄影机,https://search.xhsd.com/search?frontCategoryId=1157,3C数码,0,1
新华书店网,1158,1156,电脑周边,2,3C数码>电脑周边,https://search.xhsd.com/search?frontCategoryId=1158,3C数码,0,0
新华书店网,1159,1158,电脑支架,3,3C数码>电脑周边>电脑支架,https://search.xhsd.com/search?frontCategoryId=1159,3C数码,0,1
新华书店网,1160,1158,键盘,3,3C数码>电脑周边>键盘,https://search.xhsd.com/search?frontCategoryId=1160,3C数码,0,1
新华书店网,1161,1158,麦克风/话筒,3,3C数码>电脑周边>麦克风/话筒,https://search.xhsd.com/search?frontCategoryId=1161,3C数码,0,1
新华书店网,1162,1158,鼠标,3,3C数码>电脑周边>鼠标,https://search.xhsd.com/search?frontCategoryId=1162,3C数码,0,1
新华书店网,1163,1158,鼠标垫,3,3C数码>电脑周边>鼠标垫,https://search.xhsd.com/search?frontCategoryId=1163,3C数码,0,1
新华书店网,1164,1158,电脑收纳包,3,3C数码>电脑周边>电脑收纳包,https://search.xhsd.com/search?frontCategoryId=1164,3C数码,0,1
新华书店网,1465,1158,平板电脑,3,3C数码>电脑周边>平板电脑,https://search.xhsd.com/search?frontCategoryId=1465,3C数码,0,1
新华书店网,1165,1156,智能设备,2,3C数码>智能设备,https://search.xhsd.com/search?frontCategoryId=1165,3C数码,0,0
新华书店网,1166,1165,翻译器,3,3C数码>智能设备>翻译器,https://search.xhsd.com/search?frontCategoryId=1166,3C数码,0,1
新华书店网,1167,1165,智能机器人,3,3C数码>智能设备>智能机器人,https://search.xhsd.com/search?frontCategoryId=1167,3C数码,0,1
新华书店网,1168,1165,智能手表/手环,3,3C数码>智能设备>智能手表/手环,https://search.xhsd.com/search?frontCategoryId=1168,3C数码,0,1
新华书店网,1169,1165,智能书柜,3,3C数码>智能设备>智能书柜,https://search.xhsd.com/search?frontCategoryId=1169,3C数码,0,1
新华书店网,1393,1165,学习机,3,3C数码>智能设备>学习机,https://search.xhsd.com/search?frontCategoryId=1393,3C数码,0,1
新华书店网,1170,1156,手机配件,2,3C数码>手机配件,https://search.xhsd.com/search?frontCategoryId=1170,3C数码,0,0
新华书店网,1171,1170,充电器,3,3C数码>手机配件>充电器,https://search.xhsd.com/search?frontCategoryId=1171,3C数码,0,1
新华书店网,1172,1170,自拍杆/架,3,3C数码>手机配件>自拍杆/架,https://search.xhsd.com/search?frontCategoryId=1172,3C数码,0,1
新华书店网,1173,1170,手机支架,3,3C数码>手机配件>手机支架,https://search.xhsd.com/search?frontCategoryId=1173,3C数码,0,1
新华书店网,1174,1170,指环扣,3,3C数码>手机配件>指环扣,https://search.xhsd.com/search?frontCategoryId=1174,3C数码,0,1
新华书店网,1175,1170,手机保护套/壳,3,3C数码>手机配件>手机保护套/壳,https://search.xhsd.com/search?frontCategoryId=1175,3C数码,0,1
新华书店网,1344,1170,手机扩音座,3,3C数码>手机配件>手机扩音座,https://search.xhsd.com/search?frontCategoryId=1344,3C数码,0,1
新华书店网,1464,1170,手机,3,3C数码>手机配件>手机,https://search.xhsd.com/search?frontCategoryId=1464,3C数码,0,1
新华书店网,1176,1156,存储设备,2,3C数码>存储设备,https://search.xhsd.com/search?frontCategoryId=1176,3C数码,0,0
新华书店网,1177,1176,闪存卡,3,3C数码>存储设备>闪存卡,https://search.xhsd.com/search?frontCategoryId=1177,3C数码,0,1
新华书店网,1178,1176,普通U盘,3,3C数码>存储设备>普通U盘,https://search.xhsd.com/search?frontCategoryId=1178,3C数码,0,1
新华书店网,1179,1176,手机U盘,3,3C数码>存储设备>手机U盘,https://search.xhsd.com/search?frontCategoryId=1179,3C数码,0,1
新华书店网,1180,1176,移动硬盘,3,3C数码>存储设备>移动硬盘,https://search.xhsd.com/search?frontCategoryId=1180,3C数码,0,1
新华书店网,1181,1156,网络设备,2,3C数码>网络设备,https://search.xhsd.com/search?frontCategoryId=1181,3C数码,0,0
新华书店网,1182,1181,普通路由器,3,3C数码>网络设备>普通路由器,https://search.xhsd.com/search?frontCategoryId=1182,3C数码,0,1
新华书店网,1183,1156,数码配件,2,3C数码>数码配件,https://search.xhsd.com/search?frontCategoryId=1183,3C数码,0,0
新华书店网,1184,1183,移动电源,3,3C数码>数码配件>移动电源,https://search.xhsd.com/search?frontCategoryId=1184,3C数码,0,1
新华书店网,1185,1183,收纳,3,3C数码>数码配件>收纳,https://search.xhsd.com/search?frontCategoryId=1185,3C数码,0,1
新华书店网,1186,1183,数码周边,3,3C数码>数码配件>数码周边,https://search.xhsd.com/search?frontCategoryId=1186,3C数码,0,1
新华书店网,1187,1156,游戏/电玩,2,3C数码>游戏/电玩,https://search.xhsd.com/search?frontCategoryId=1187,3C数码,0,0
新华书店网,1188,1187,游戏手柄,3,3C数码>游戏/电玩>游戏手柄,https://search.xhsd.com/search?frontCategoryId=1188,3C数码,0,1
新华书店网,1338,,礼品卡,1,礼品卡,https://search.xhsd.com/search?frontCategoryId=1338,礼品卡,0,0
新华书店网,1339,1338,礼品卡,2,礼品卡>礼品卡,https://search.xhsd.com/search?frontCategoryId=1339,礼品卡,0,0
新华书店网,1462,1339,新享卡,3,礼品卡>礼品卡>新享卡,https://search.xhsd.com/search?frontCategoryId=1462,礼品卡,0,1
